source,target,sources,unbiased,Index
5552,6348,II_literature|hetio-dag,0,78497
5552,29979,HI-II-14|II_binary,1,78515
5557,7157,II_literature|hetio-dag,0,78535
5564,9341,II_literature|hetio-dag,0,78704
5564,51727,II_literature,0,78743
5564,54205,II_literature|hetio-dag,0,78746
5564,55737,II_literature|hetio-dag,0,78755
5565,10320,HI-II-14|II_binary,1,78793
5566,5663,II_literature,0,78835
5566,5970,II_binary|II_literature|hetio-dag,0,78846
5566,6476,II_literature|hetio-dag,0,78852
5566,7054,II_literature|hetio-dag,0,78862
5566,7431,II_literature|hetio-dag,0,78869
5566,60489,II_literature|hetio-dag,0,78914
5566,84152,II_literature|hetio-dag,0,78919
5571,7415,hetio-dag,0,78950
5573,10454,hetio-dag,0,78993
5576,7415,hetio-dag,0,79040
5578,5578,II_literature,0,79079
5578,7015,II_literature,0,79115
5578,7157,II_literature|hetio-dag,0,79122
5578,7297,II_literature,0,79124
5578,23236,II_literature|hetio-dag,0,79172
5579,5579,II_literature,0,79190
5579,6774,hetio-dag,0,79199
5579,6872,II_literature,0,79201
5580,6622,hetio-dag,0,79257
5580,6774,II_literature|hetio-dag,0,79262
5580,7157,hetio-dag,0,79266
5580,23236,II_literature,0,79286
5580,26191,II_literature|hetio-dag,0,79289
5581,6622,II_literature|hetio-dag,0,79308
5582,5770,II_binary|II_literature,0,79329
5584,7276,hetio-dag,0,79388
5584,8878,II_literature|Lit-BM-13|hetio-dag,0,79396
5585,7431,HI-II-14|II_binary|II_literature|Lit-BM-13|hetio-dag,1,79428
5586,7415,hetio-dag,0,79447
5587,5599,II_literature|hetio-dag,0,79456
5587,7157,hetio-dag,0,79463
5587,10971,II_literature|hetio-dag,0,79469
5588,10971,Lit-BM-13|hetio-dag,0,79491
5588,23400,II_literature,0,79493
5588,27347,II_literature|hetio-dag,0,79495
5590,5663,II_literature,0,79514
5590,5970,II_literature|hetio-dag,0,79517
5590,6774,hetio-dag,0,79521
5590,8878,II_literature|Lit-BM-13|hetio-dag,0,79536
5590,10971,II_literature|hetio-dag,0,79547
5590,120892,hetio-dag,0,79571
5591,5599,II_literature|hetio-dag,0,79574
5591,5970,II_literature,0,79581
5591,7067,hetio-dag,0,79592
5591,7068,hetio-dag,0,79593
5591,7133,II_literature,0,79595
5591,7157,II_literature|hetio-dag,0,79597
5591,23236,II_literature,0,79649
5591,84938,II_literature,0,79660
5594,5599,II_literature|hetio-dag,0,79686
5594,5770,II_literature|hetio-dag,0,79691
5594,5791,II_literature|hetio-dag,0,79694
5594,6197,II_literature|Lit-BM-13|hetio-dag,0,79705
5594,6548,II_literature|hetio-dag,0,79712
5594,6622,II_literature|hetio-dag,0,79713
5594,6623,II_literature|hetio-dag,0,79714
5594,6774,II_literature|hetio-dag,0,79719
5594,7054,II_literature|hetio-dag,0,79725
5594,7157,II_literature|Lit-BM-13|hetio-dag,0,79730
5594,7415,hetio-dag,0,79736
5594,8600,II_literature|hetio-dag,0,79744
5594,8718,II_literature|hetio-dag,0,79748
5594,8844,hetio-dag,0,79751
5594,9846,II_literature|hetio-dag,0,79760
5594,23236,II_literature|hetio-dag,0,79775
5595,5599,II_literature|hetio-dag,0,79805
5595,5791,II_literature|hetio-dag,0,79813
5595,6197,II_literature|hetio-dag,0,79827
5595,6548,II_literature,0,79830
5595,6622,II_literature,0,79831
5595,6623,II_literature|hetio-dag,0,79832
5595,6774,II_literature|hetio-dag,0,79837
5595,7054,II_literature|hetio-dag,0,79845
5595,7157,II_literature|hetio-dag,0,79847
5595,7415,hetio-dag,0,79851
5595,8600,II_literature|hetio-dag,0,79857
5595,8878,II_literature|hetio-dag,0,79863
5595,9846,II_literature|hetio-dag,0,79871
5595,23236,II_literature|hetio-dag,0,79878
5595,27429,hetio-dag,0,79882
5596,9846,II_literature|hetio-dag,0,79897
5597,5819,hetio-dag,0,79900
5597,7167,hetio-dag,0,79918
5597,11168,hetio-dag,0,79969
5597,56033,hetio-dag,0,80006
5598,8856,hetio-dag,0,80049
5599,6622,II_literature,0,80074
5599,6623,II_literature|hetio-dag,0,80075
5599,6774,II_literature|hetio-dag,0,80078
5599,7157,II_literature|Lit-BM-13|hetio-dag,0,80081
5599,7161,hetio-dag,0,80082
5599,8600,II_literature|hetio-dag,0,80090
5599,9734,hetio-dag,0,80102
5600,7157,II_binary|II_literature|hetio-dag,0,80142
5600,10454,II_literature|hetio-dag,0,80150
5600,27429,hetio-dag,0,80155
5601,6774,hetio-dag,0,80166
5601,7157,II_literature|hetio-dag,0,80167
5601,9734,hetio-dag,0,80178
5602,5970,Lit-BM-13|hetio-dag,0,80213
5602,6548,II_literature,0,80215
5602,7157,II_literature|hetio-dag,0,80216
5602,9734,hetio-dag,0,80223
5603,7415,hetio-dag,0,80251
5603,27429,hetio-dag,0,80281
5604,7415,hetio-dag,0,80295
5604,8844,II_literature|hetio-dag,0,80302
5605,6548,II_literature,0,80322
5605,8844,II_binary|II_literature|hetio-dag,0,80327
5606,120892,hetio-dag,0,80351
5607,8878,Lit-BM-13|hetio-dag,0,80357
5608,5970,II_literature,0,80369
5608,120892,hetio-dag,0,80379
5609,120892,hetio-dag,0,80410
5610,5610,II_literature|Lit-BM-13,0,80413
5610,6774,II_literature|hetio-dag,0,80418
5610,7157,II_literature|hetio-dag,0,80422
5610,7297,hetio-dag,0,80424
5610,8575,II_literature|Lit-BM-13|hetio-dag,0,80428
5612,7157,II_literature|hetio-dag,0,80452
5621,5621,II_binary|II_literature|Lit-BM-13,0,80474
5624,7083,hetio-dag,0,80528
5630,7431,hetio-dag,0,80542
5635,8575,II_literature,0,80563
5635,22976,hetio-dag,0,80569
5644,5775,II_literature|hetio-dag,0,80586
5648,6197,hetio-dag,0,80593
5649,5649,II_literature,0,80602
5653,6622,II_literature|hetio-dag,0,80612
5657,5970,II_literature|hetio-dag,0,80625
5657,7124,II_literature|hetio-dag,0,80626
5660,7415,II_literature|hetio-dag,0,80632
5660,23621,II_literature|hetio-dag,0,80637
5663,5663,II_literature|Lit-BM-13,0,80645
5663,5664,II_literature|Lit-BM-13|hetio-dag,0,80646
5663,23385,II_literature|hetio-dag,0,80669
5663,23621,II_literature,0,80670
5663,27429,hetio-dag,0,80673
5663,29979,II_binary|II_literature|Lit-BM-13|hetio-dag,0,80675
5663,51107,II_literature,0,80677
5663,55851,II_literature,0,80683
5664,23385,II_literature|hetio-dag,0,80704
5664,29979,II_binary|II_literature|Lit-BM-13|hetio-dag,0,80708
5664,51107,II_literature|hetio-dag,0,80710
5664,55851,II_literature|hetio-dag,0,80716
5682,7415,HI-II-14|II_binary|hetio-dag,1,80785
5682,7431,HI-I-05|II_binary|II_literature|hetio-dag,1,80786
5682,10320,HI-II-14|II_binary,1,80806
5682,29979,II_literature,0,80824
5683,29979,II_literature,0,80911
5683,654364,II_literature,0,80919
5684,10971,hetio-dag,0,80986
5684,25793,HI-II-14|II_binary,1,80996
5684,63027,HI-II-14|II_binary,1,81008
5685,10320,HI-II-14|II_binary,1,81086
5687,8767,II_literature,0,81188
5687,22976,hetio-dag,0,81198
5687,29979,II_literature,0,81204
5688,7415,hetio-dag,0,81249
5688,8767,II_literature,0,81253
5688,654364,II_literature,0,81279
5692,654364,II_literature,0,81457
5693,8767,II_literature,0,81484
5700,7415,II_literature,0,81622
5700,84938,II_literature,0,81639
5701,8878,hetio-dag,0,81666
5701,84938,II_literature,0,81682
5701,85363,Lit-BM-13|hetio-dag,0,81683
5702,6622,hetio-dag,0,81703
5704,9627,hetio-dag,0,81761
5704,84938,II_literature,0,81776
5705,7068,II_literature|Lit-BM-13|hetio-dag,0,81804
5705,7157,hetio-dag,0,81807
5705,7431,hetio-dag,0,81813
5705,8856,II_literature|Lit-BM-13|hetio-dag,0,81818
5705,84938,II_literature,0,81842
5708,6128,II_literature,0,81930
5708,6202,II_literature,0,81952
5708,9045,II_literature,0,81986
5708,84938,II_literature,0,82025
5709,10454,II_literature,0,82056
5710,6647,hetio-dag,0,82099
5710,8878,hetio-dag,0,82113
5710,29979,II_literature|Lit-BM-13|hetio-dag,0,82131
5713,7431,II_literature|hetio-dag,0,82170
5716,5970,hetio-dag,0,82219
5717,7157,II_binary|II_literature|hetio-dag,0,82243
5718,654364,II_literature,0,82301
5720,7083,hetio-dag,0,82324
5720,7431,II_binary|II_literature|hetio-dag,0,82328
5724,7297,II_literature|hetio-dag,0,82358
5728,7157,II_literature|hetio-dag,0,82415
5728,11315,hetio-dag,0,82429
5728,80762,hetio-dag,0,82436
5731,9536,II_literature|hetio-dag,0,82451
5732,9536,II_literature|hetio-dag,0,82453
5740,5742,hetio-dag,0,82479
5740,5743,hetio-dag,0,82480
5742,5742,II_literature,0,82487
5743,5743,II_literature|Lit-BM-13,0,82489
5743,7157,II_literature|hetio-dag,0,82490
5747,5770,II_binary|II_literature|hetio-dag,0,82503
5747,6311,II_literature,0,82512
5747,6774,II_literature,0,82519
5747,7157,II_binary|II_literature|hetio-dag,0,82525
5747,7431,II_literature,0,82532
5747,7852,II_literature|hetio-dag,0,82534
5747,11168,II_literature,0,82559
5757,6774,II_literature|hetio-dag,0,82603
5764,5802,II_binary|II_literature|hetio-dag,0,82649
5764,9627,II_binary|II_literature|hetio-dag,0,82666
5764,29979,hetio-dag,0,82686
5764,60489,II_binary|II_literature|hetio-dag,0,82703
5770,5770,II_binary|II_literature,0,82722
5770,6774,II_binary|II_literature|hetio-dag,0,82726
5770,7297,II_literature|hetio-dag,0,82729
5771,6774,II_literature|hetio-dag,0,82742
5774,7415,II_literature,0,82754
5775,7083,hetio-dag,0,82769
5777,7297,II_literature|hetio-dag,0,82788
5777,7852,II_literature|hetio-dag,0,82792
5777,9846,II_literature|hetio-dag,0,82796
5777,114836,II_literature|hetio-dag,0,82816
5777,115352,II_literature|hetio-dag,0,82817
5780,7415,hetio-dag,0,82827
5780,10313,HI-I-05|HI-II-14|II_binary|II_literature|hetio-dag,1,82829
5781,6774,II_literature|hetio-dag,0,82845
5781,7852,II_literature|hetio-dag,0,82853
5781,8651,hetio-dag,0,82855
5781,9846,II_literature|Lit-BM-13|hetio-dag,0,82862
5781,114836,II_literature|hetio-dag,0,82882
5781,115352,II_literature|hetio-dag,0,82883
5786,5802,II_literature|hetio-dag,0,82938
5788,7297,II_literature|hetio-dag,0,82958
5788,7852,II_literature|hetio-dag,0,82963
5789,5791,II_literature,0,82976
5789,5802,II_literature|Lit-BM-13,0,82978
5789,6774,hetio-dag,0,82979
5791,5791,II_literature,0,82985
5791,5802,II_literature|hetio-dag,0,82986
5796,7083,II_binary|II_literature|hetio-dag,0,83035
5797,5802,II_literature|hetio-dag,0,83040
5798,5802,II_binary|II_literature|Lit-BM-13|hetio-dag,0,83044
5802,5802,II_literature,0,83067
5803,7124,II_literature|hetio-dag,0,83087
5819,5819,II_literature|Lit-BM-13,0,83157
5824,51561,HI-II-14|II_binary,1,83200
5830,9045,HI-II-14|II_binary,1,83280
5832,7415,hetio-dag,0,83323
5858,7040,II_literature|hetio-dag,0,83369
5859,7083,hetio-dag,0,83377
5859,7276,hetio-dag,0,83379
5864,6622,hetio-dag,0,83460
5867,6648,II_binary|II_literature|hetio-dag,0,83500
5867,7157,II_binary|II_literature|hetio-dag,0,83502
5867,23607,II_literature|Lit-BM-13|hetio-dag,0,83513
5868,6014,II_literature|hetio-dag,0,83529
5868,6622,hetio-dag,0,83531
5868,79890,II_literature|hetio-dag,0,83562
5868,654364,hetio-dag,0,83569
5869,79890,II_literature|Lit-BM-13|hetio-dag,0,83583
5869,120892,Lit-BM-13|hetio-dag,0,83585
5878,79890,II_literature|Lit-BM-13|hetio-dag,0,83681
5879,6548,II_literature,0,83694
5879,6774,II_literature|Lit-BM-13|hetio-dag,0,83698
5879,7124,II_literature,0,83703
5879,9231,II_literature,0,83733
5879,55024,II_literature,0,83774
5879,120892,hetio-dag,0,83809
5881,5970,hetio-dag,0,83830
5884,54107,II_literature,0,83871
5885,6128,hetio-dag,0,83879
5885,6147,hetio-dag,0,83885
5886,7321,hetio-dag,0,84028
5886,7431,II_literature,0,84032
5886,8878,HI-I-05|II_binary|II_literature|hetio-dag,1,84034
5886,29979,Lit-BM-13|hetio-dag,0,84047
5886,654364,II_literature,0,84061
5887,7431,II_literature|hetio-dag,0,84070
5888,7157,II_literature|hetio-dag,0,84094
5888,7431,II_binary|II_literature|hetio-dag,0,84099
5892,10320,HI-II-14|II_binary|Yu-11,1,84178
5894,6548,II_literature,0,84209
5894,7415,hetio-dag,0,84217
5894,8844,II_literature|hetio-dag,0,84229
5894,10971,II_literature|hetio-dag,0,84234
5900,6014,II_binary|II_literature|hetio-dag,0,84330
5901,6202,II_literature,0,84352
5901,7431,II_literature,0,84369
5903,6872,II_literature|hetio-dag,0,84448
5903,7157,hetio-dag,0,84452
5905,6352,hetio-dag,0,84496
5908,7157,hetio-dag,0,84554
5909,10971,II_literature,0,84577
5914,7068,hetio-dag,0,84626
5914,8878,hetio-dag,0,84641
5914,29979,Lit-BM-13|hetio-dag,0,84670
5921,8651,hetio-dag,0,84767
5923,7157,II_literature,0,84792
5923,10971,II_literature,0,84800
5925,6774,hetio-dag,0,84836
5925,6872,II_literature|Lit-BM-13|hetio-dag,0,84838
5925,7161,II_literature,0,84848
5925,8575,II_literature|hetio-dag,0,84865
5928,7083,hetio-dag,0,84966
5929,7157,hetio-dag,0,85047
5929,56946,II_literature,0,85063
5930,25793,II_binary|II_literature|hetio-dag,0,85092
5931,22976,hetio-dag,0,85154
5931,654364,II_literature,0,85173
5932,10320,II_literature|hetio-dag,0,85185
5933,6872,II_literature|hetio-dag,0,85205
5934,6872,II_literature|hetio-dag,0,85237
5936,6128,II_literature,0,85281
5950,7276,II_literature|Lit-BM-13|hetio-dag,0,85394
5955,7133,II_literature,0,85400
5966,5970,HI-II-14|II_binary|II_literature|Lit-BM-13|hetio-dag,1,85453
5966,6128,II_literature,0,85456
5966,114792,HI-II-14|II_binary,1,85598
5966,284904,HI-II-14|II_binary,1,85623
5970,5970,II_binary|II_literature|Lit-BM-13,0,85631
5970,6128,II_literature,0,85636
5970,6352,hetio-dag,0,85649
5970,6774,II_literature|hetio-dag,0,85659
5970,6872,II_literature|hetio-dag,0,85661
5970,7015,II_literature|hetio-dag,0,85671
5970,7321,hetio-dag,0,85681
5970,7431,II_literature,0,85688
5970,8651,II_literature|hetio-dag,0,85704
5971,6128,II_literature,0,85830
5972,10159,II_literature|hetio-dag,0,85885
5976,6128,II_literature,0,85890
5976,6147,II_literature,0,85904
5976,6202,II_literature,0,85920
5976,7018,II_literature,0,85928
5976,9045,II_literature,0,85943
5979,6774,II_literature|hetio-dag,0,86073
5981,7157,II_literature,0,86101
5982,22976,hetio-dag,0,86121
5983,7415,hetio-dag,0,86132
5984,22976,hetio-dag,0,86149
5985,7415,hetio-dag,0,86156
5987,7157,hetio-dag,0,86188
5987,7321,II_binary|II_literature|Lit-BM-13|hetio-dag,0,86195
5987,9978,hetio-dag,0,86237
5987,64127,hetio-dag,0,86341
5987,84619,HI-II-14|II_binary,1,86386
5997,79890,hetio-dag,0,86492
5998,10971,II_literature|hetio-dag,0,86506
5999,23236,II_literature|hetio-dag,0,86513
6000,10971,II_literature|hetio-dag,0,86516
6002,23236,II_literature|hetio-dag,0,86524
6011,6620,II_literature|hetio-dag,0,86555
6011,6622,II_literature|hetio-dag,0,86556
6011,6623,II_literature|hetio-dag,0,86557
6015,7157,hetio-dag,0,86567
6015,7321,II_binary|II_literature|hetio-dag,0,86569
6045,7157,hetio-dag,0,86632
6045,7321,II_binary|II_literature|Lit-BM-13|hetio-dag,0,86634
6045,7415,hetio-dag,0,86644
6045,10891,hetio-dag,0,86658
6047,7321,II_binary|II_literature|Lit-BM-13|hetio-dag,0,86712
6048,7321,HI-II-14|II_binary|II_literature|Lit-BM-13|hetio-dag,1,86738
6092,79682,hetio-dag,0,86823
6092,84152,II_binary|II_literature|hetio-dag,0,86824
6093,7431,II_literature|hetio-dag,0,86831
6117,7083,hetio-dag,0,86893
6117,7157,II_binary|II_literature|Lit-BM-13|hetio-dag,0,86895
6117,7431,Lit-BM-13|hetio-dag,0,86898
6117,22976,hetio-dag,0,86916
6118,6774,II_literature|Lit-BM-13|hetio-dag,0,86941
6122,6128,II_literature,0,86999
6122,6147,II_literature,0,87010
6122,6202,II_literature,0,87028
6122,10285,II_literature,0,87063
6124,6128,II_literature,0,87106
6124,6147,II_literature,0,87120
6124,6202,II_literature,0,87142
6124,9045,II_literature,0,87169
6125,6128,II_literature,0,87255
6125,6202,II_literature,0,87277
6125,7157,II_literature,0,87290
6125,9045,II_literature,0,87311
6128,6147,II_literature,0,87349
6128,6202,II_literature,0,87371
6128,6400,hetio-dag,0,87382
6128,7415,hetio-dag,0,87391
6128,9045,II_literature,0,87413
6129,6147,II_literature,0,87515
6129,6202,II_literature,0,87537
6129,7431,II_literature,0,87562
6129,9045,II_literature,0,87588
6130,6147,II_literature,0,87688
6130,6202,II_literature,0,87709
6130,7431,II_literature,0,87735
6130,9045,II_literature,0,87761
6132,6147,II_literature,0,87841
6132,6202,II_literature,0,87862
6132,9045,II_literature,0,87902
6133,6202,II_literature,0,87999
6133,7415,HI-II-14|II_binary,1,88013
6133,9045,II_literature,0,88031
6134,6147,II_literature,0,88073
6134,6202,II_literature,0,88092
6134,9045,II_literature,0,88109
6134,10454,hetio-dag,0,88120
6135,6147,II_literature,0,88187
6135,6202,II_literature,0,88209
6135,6774,hetio-dag,0,88226
6135,7157,II_literature,0,88229
6135,7431,II_literature,0,88236
6135,9045,II_literature,0,88263
6136,6147,II_literature,0,88367
6136,6202,II_literature,0,88388
6136,9045,II_literature,0,88426
6136,22976,hetio-dag,0,88452
6137,6147,II_literature,0,88495
6137,6202,II_literature,0,88516
6137,7083,hetio-dag,0,88535
6137,9045,II_literature,0,88556
6138,6147,II_literature,0,88636
6138,6202,II_literature,0,88655
6138,9045,II_literature,0,88674
6139,6147,II_literature,0,88733
6139,6202,II_literature,0,88752
6139,9045,II_literature,0,88766
6141,6147,II_literature,0,88843
6141,6202,II_literature,0,88864
6141,7431,II_literature,0,88888
6141,9045,II_literature,0,88913
6142,6147,II_literature,0,88982
6142,6202,II_literature,0,89003
6142,9045,II_literature,0,89023
6143,6147,II_literature,0,89102
6143,6202,II_literature,0,89121
6143,9045,II_literature,0,89140
6144,6147,II_literature,0,89207
6144,6202,II_literature,0,89229
6144,6648,II_literature,0,89241
6144,9045,II_literature,0,89267
6144,10971,II_literature,0,89287
6146,6202,II_literature,0,89354
6146,7431,II_literature,0,89371
6147,6202,II_literature,0,89421
6147,9045,II_literature,0,89444
6152,6202,II_literature,0,89552
6152,9045,II_literature,0,89592
6154,6202,II_literature,0,89700
6154,9045,II_literature,0,89740
6155,6202,II_literature,0,89847
6155,9045,II_literature,0,89877
6156,6202,II_literature,0,89917
6156,9045,II_literature,0,89946
6157,6202,II_literature,0,89985
6157,9045,II_literature,0,90006
6158,6202,II_literature,0,90097
6158,7321,II_binary|II_literature|hetio-dag,0,90107
6158,9045,II_literature,0,90117
6159,6202,II_literature,0,90202
6159,9045,II_literature,0,90236
6160,6202,II_literature,0,90327
6160,9045,II_literature,0,90359
6165,6202,II_literature,0,90455
6165,9045,II_literature,0,90487
6167,8878,hetio-dag,0,90553
6168,6202,II_literature,0,90567
6168,9045,II_literature,0,90582
6168,10133,II_literature,0,90593
6169,7133,II_literature,0,90656
6169,8767,II_literature,0,90668
6169,9045,II_literature,0,90671
6169,10454,II_literature,0,90679
6169,654364,II_literature,0,90736
6175,6202,II_literature,0,90754
6175,7431,II_literature,0,90773
6175,9045,II_literature,0,90792
6176,6202,II_literature,0,90867
6176,7431,II_literature,0,90887
6176,10454,hetio-dag,0,90914
6184,6202,II_literature,0,91002
6184,7415,hetio-dag,0,91010
6184,9045,II_literature,0,91017
6184,29979,HI-II-14|II_binary,1,91060
6185,654364,II_literature,0,91102
6187,6202,II_literature,0,91110
6187,7083,hetio-dag,0,91129
6187,9045,II_literature,0,91150
6188,6202,II_literature,0,91243
6188,7133,II_literature,0,91263
6188,7157,hetio-dag,0,91264
6188,9045,II_literature,0,91292
6189,6202,II_literature,0,91390
6189,6648,II_binary|II_literature|hetio-dag,0,91401
6189,7431,II_literature,0,91412
6189,9045,II_literature,0,91431
6191,6202,II_literature|hetio-dag,0,91535
6191,7431,II_literature,0,91563
6191,9045,II_literature,0,91587
6193,6202,II_literature,0,91669
6193,9045,II_literature,0,91688
6194,6202,II_literature,0,91766
6194,9045,II_literature,0,91803
6195,7415,hetio-dag,0,91900
6197,56033,hetio-dag,0,91937
6198,7015,II_literature|hetio-dag,0,91943
6198,9978,II_literature|hetio-dag,0,91952
6201,6202,II_literature,0,91971
6201,7157,II_literature,0,91991
6201,7321,II_binary|II_literature|hetio-dag,0,91993
6201,7431,II_literature,0,91999
6201,9045,II_literature,0,92023
6202,7431,II_literature,0,92132
6202,9045,II_literature,0,92156
6203,6774,Lit-BM-13|hetio-dag,0,92245
6203,7415,hetio-dag,0,92252
6203,7431,II_literature,0,92257
6203,9045,II_literature,0,92277
6204,7157,hetio-dag,0,92386
6204,7431,II_literature,0,92394
6205,9045,II_literature,0,92459
6206,7431,II_literature,0,92500
6207,7415,hetio-dag,0,92540
6207,7431,II_literature,0,92544
6207,9045,II_literature,0,92569
6208,7133,II_literature,0,92647
6208,8767,II_literature,0,92663
6208,9045,II_literature,0,92667
6210,9045,II_literature,0,92743
6217,7133,II_literature,0,92835
6217,9045,II_literature,0,92856
6217,654364,II_literature,0,92878
6218,7321,II_binary|II_literature|hetio-dag,0,92882
6222,7124,II_literature|hetio-dag,0,92897
6222,7133,II_literature,0,92898
6222,7431,II_literature,0,92904
6222,9045,II_literature,0,92918
6223,7431,II_literature,0,92985
6223,654364,II_literature,0,93014
6224,9045,II_literature,0,93044
6224,10454,II_literature,0,93055
6224,22976,hetio-dag,0,93070
6228,9045,II_literature,0,93126
6229,7431,II_literature,0,93183
6232,7133,II_literature,0,93244
6232,10454,II_literature,0,93260
6233,7133,II_literature,0,93291
6233,7157,II_literature,0,93292
6233,7345,II_literature,0,93299
6233,7415,II_literature,0,93302
6233,8878,II_literature,0,93325
6233,10454,II_literature,0,93337
6233,22976,hetio-dag,0,93351
6233,65018,II_literature,0,93386
6238,23236,II_literature,0,93444
6241,7157,II_literature|hetio-dag,0,93464
6251,7415,hetio-dag,0,93493
6252,10313,II_literature,0,93500
6252,23621,II_literature,0,93501
6253,10313,II_literature,0,93506
6253,23621,II_literature,0,93507
6256,7067,II_literature|Lit-BM-13|hetio-dag,0,93523
6256,7068,II_literature|Lit-BM-13|hetio-dag,0,93524
6256,7083,hetio-dag,0,93525
6256,8856,II_literature|Lit-BM-13|hetio-dag,0,93539
6256,10891,II_literature|Lit-BM-13|hetio-dag,0,93560
6256,221895,hetio-dag,0,93585
6257,7067,II_literature|hetio-dag,0,93593
6257,7068,Lit-BM-13|hetio-dag,0,93594
6257,7415,II_literature|hetio-dag,0,93599
6257,8856,II_literature|hetio-dag,0,93607
6258,7067,II_literature,0,93629
6258,7068,II_literature|hetio-dag,0,93630
6261,7018,II_literature,0,93652
6271,6285,HI-I-05|HI-II-14|II_binary|II_literature|Lit-BM-13|Yu-11|hetio-dag,1,93676
6271,7157,II_literature|hetio-dag,0,93679
6273,6285,HI-II-14|II_binary,1,93691
6273,7157,II_literature|hetio-dag,0,93693
6275,6285,HI-II-14|II_binary|Yu-11|hetio-dag,1,93702
6275,7157,II_literature|Lit-BM-13|hetio-dag,0,93704
6277,6285,II_binary|II_literature|Lit-BM-13|hetio-dag,0,93718
6277,7157,II_literature|hetio-dag,0,93720
6279,7157,II_binary|II_literature|hetio-dag,0,93741
6279,22976,hetio-dag,0,93752
6279,79705,II_literature,0,93762
6282,6285,II_binary|II_literature|Lit-BM-13|hetio-dag,0,93786
6285,6285,HI-II-14|II_binary|II_literature|Lit-BM-13,1,93798
6285,7157,II_literature|hetio-dag,0,93800
6294,54205,II_literature|hetio-dag,0,93881
6300,10454,hetio-dag,0,93907
6300,27429,hetio-dag,0,93908
6303,7157,II_binary|II_literature|hetio-dag,0,93925
6305,8600,hetio-dag,0,94007
6310,6311,II_binary|II_literature|Lit-BM-13|hetio-dag,0,94016
6311,23435,hetio-dag,0,94245
6317,7133,II_literature,0,94309
6323,9045,II_literature,0,94341
6347,6347,II_literature|Lit-BM-13,0,94427
6347,6352,II_literature,0,94428
6347,729230,II_literature|hetio-dag,0,94435
6348,6348,II_literature|Lit-BM-13,0,94436
6348,6351,II_literature|hetio-dag,0,94437
6348,7040,II_literature|hetio-dag,0,94438
6351,6351,II_literature|Lit-BM-13,0,94440
6352,6352,II_literature|Lit-BM-13,0,94442
6354,29979,HI-II-14|II_binary,1,94451
6354,729230,II_literature|hetio-dag,0,94453
6355,729230,II_literature|hetio-dag,0,94455
6356,7167,II_binary|II_literature|hetio-dag,0,94457
6356,729230,II_literature|hetio-dag,0,94460
6357,729230,II_literature|hetio-dag,0,94462
6360,59340,II_literature|hetio-dag,0,94464
6360,729230,II_literature|hetio-dag,0,94465
6362,7157,II_binary|II_literature|hetio-dag,0,94469
6370,10803,II_literature|hetio-dag,0,94490
6383,7040,II_literature|hetio-dag,0,94509
6385,7852,II_literature|hetio-dag,0,94524
6386,10320,HI-II-14|II_binary,1,94561
6387,6387,II_literature|Lit-BM-13,0,94652
6387,7852,II_literature|Lit-BM-13|hetio-dag,0,94653
6404,23621,II_literature,0,94751
6405,7422,II_literature|hetio-dag,0,94756
6414,7067,hetio-dag,0,94768
6416,120892,hetio-dag,0,94783
6418,7157,hetio-dag,0,94791
6418,654364,II_literature,0,94858
6421,10891,hetio-dag,0,94892
6426,7157,hetio-dag,0,94927
6426,10971,II_literature,0,94955
6426,11168,II_literature|Lit-BM-13|hetio-dag,0,94958
6426,22976,hetio-dag,0,94960
6427,10891,II_literature|hetio-dag,0,94994
6427,22976,Lit-BM-13|hetio-dag,0,94999
6428,7415,hetio-dag,0,95017
6428,10971,II_literature|hetio-dag,0,95032
6429,10891,II_literature|hetio-dag,0,95058
6429,22976,hetio-dag,0,95060
6430,10891,II_literature|hetio-dag,0,95083
6430,22976,hetio-dag,0,95085
6431,10891,II_literature|hetio-dag,0,95107
6431,10971,II_literature,0,95109
6432,22976,hetio-dag,0,95130
6434,22976,hetio-dag,0,95159
6440,7415,hetio-dag,0,95168
6442,6872,hetio-dag,0,95183
6446,7415,II_literature,0,95206
6447,29979,HI-II-14|II_binary,1,95234
6449,51083,HI-II-14|II_binary,1,95269
6449,114904,HI-II-14|II_binary|Yu-11,1,95287
6452,7018,II_binary|II_literature|hetio-dag,0,95301
6452,10971,II_binary|II_literature|Lit-BM-13|hetio-dag,0,95307
6453,7083,hetio-dag,0,95318
6453,10285,II_literature,0,95329
6455,7431,hetio-dag,0,95347
6455,120892,hetio-dag,0,95365
6456,22976,II_literature|hetio-dag,0,95385
6456,23607,Lit-BM-13|hetio-dag,0,95387
6456,120892,hetio-dag,0,95402
6457,7431,II_binary|II_literature|hetio-dag,0,95412
6457,120892,hetio-dag,0,95438
6464,8575,hetio-dag,0,95496
6464,9846,II_binary|II_literature|hetio-dag,0,95504
6464,54205,hetio-dag,0,95519
6477,6622,hetio-dag,0,95578
6477,6774,hetio-dag,0,95579
6477,6855,II_literature|Lit-BM-13|hetio-dag,0,95580
6477,7321,II_binary|II_literature|Lit-BM-13|hetio-dag,0,95590
6477,9627,II_literature|Lit-BM-13|hetio-dag,0,95615
6478,6622,hetio-dag,0,95687
6478,6774,hetio-dag,0,95688
6478,6855,II_literature|Lit-BM-13|hetio-dag,0,95689
6478,7321,hetio-dag,0,95692
6478,9627,hetio-dag,0,95703
6487,7276,II_binary|II_literature|hetio-dag,0,95723
